所有權人;管理者;行政區;段小段;地號;面積;分母;分子;持分面積;使用分區
中華民國;財政部國有財產署;信義區;三興段二小段;00290000;50;2;1;25;第貳種商業區(依都市計畫說明書圖規定辦理，始得作第貳種商業區使用)(原屬第參種住宅區)
中華民國;財政部國有財產署;信義區;三興段二小段;00310000;6;2;1;3;第貳種商業區(依都市計畫說明書圖規定辦理，始得作第貳種商業區使用)(原屬第參種住宅區)
中華民國;財政部國有財產署;信義區;三興段二小段;01370000;64;10000;9146;58.5344;第貳種商業區(依都市計畫說明書圖規定辦理，始得作第貳種商業區使用)(原屬第參種住宅區)
中華民國;財政部國有財產署;信義區;三興段二小段;03170000;38;1;1;38;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04150000;227;4;3;170.25;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280000;9044;1;1;9044;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;04280001;569;1;1;569;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;04280005;12451;1;1;12451;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;04280008;94;1;1;94;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280010;614;1;1;614;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280023;82;1;1;82;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280033;4;1;1;4;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280035;59;1;1;59;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280036;6;1;1;6;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280039;85;1;1;85;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280040;22;1;1;22;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280041;29;1;1;29;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280042;73;1;1;73;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280043;44;1;1;44;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280044;122;1;1;122;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280046;32;1;1;32;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280047;657;1;1;657;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;04280061;6;1;1;6;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280062;8;1;1;8;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280063;308;1;1;308;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280064;1;1;1;1;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280067;4;1;1;4;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280076;5020;1;1;5020;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;04280083;2810;1;1;2810;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280089;1;1;1;1;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;04280103;1;1;1;1;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280104;8;1;1;8;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280105;8;1;1;8;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280106;13;1;1;13;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280107;1;1;1;1;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;04280109;2;1;1;2;第三種住宅區
中華民國;國防部軍備局;信義區;三興段二小段;04280170;97;1;1;97;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280171;23;1;1;23;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280172;20;1;1;20;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280173;16;1;1;16;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280174;15;1;1;15;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280175;15;1;1;15;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280176;16;1;1;16;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280177;19;1;1;19;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280178;15;1;1;15;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280179;19;1;1;19;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;04280180;15;1;1;15;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;04290000;147;36;10;40.83333333;第三種住宅區
中華民國;臺北市政府工務局新建工程處;信義區;三興段二小段;05060003;1;1;1;1;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;05070000;856;1;1;856;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;05070001;190;1;1;190;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;05070002;3043;1;1;3043;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;05070003;2;1;1;2;第二種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;05070004;6;1;1;6;第二種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;05070006;2418;1;1;2418;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;05070007;331;1;1;331;第三種住宅區(特)
中華民國;國防部軍備局;信義區;三興段二小段;05070008;30;1;1;30;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;05070010;1;1;1;1;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;05070013;155;1;1;155;第三種住宅區(特)
中華民國;財政部國有財產署;信義區;三興段二小段;05100002;99;1;1;99;第二種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;05580000;24;4;1;6;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;06700001;11;4;1;2.75;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;06700003;2;4;1;0.5;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;06700004;1;4;1;0.25;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;06700006;30;4;1;7.5;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;07560003;3;1;1;3;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;07560008;81;1;1;81;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段二小段;08210005;3;1;1;3;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;01090000;51;5;1;10.2;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;01570000;98;1;1;98;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;01590000;91;1;1;91;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;02250000;17;1;1;17;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;02270000;52;1;1;52;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;02340000;122;1;1;122;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;04570000;106;1;1;106;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;04610000;1;1;1;1;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;04630000;5;1;1;5;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05450002;0.19;1;1;0.19;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05460000;22;1;1;22;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05470000;13;1;1;13;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05470004;24;1;1;24;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05470005;7;1;1;7;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05470006;3;1;1;3;第三種住宅區
中華民國;國防部政治作戰局;信義區;三興段三小段;05590000;1084;1;1;1084;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590002;98;1;1;98;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590004;42;1;1;42;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590008;21;1;1;21;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590009;23;1;1;23;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590012;12;1;1;12;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590014;1;1;1;1;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590015;53;1;1;53;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590016;13;1;1;13;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590017;5;1;1;5;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590018;16;1;1;16;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590019;1;1;1;1;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05590020;2;1;1;2;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05630003;13;100000;373;0.04849;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05820000;170;1;1;170;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05830000;112;1;1;112;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05830001;7;1;1;7;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05860000;5;1;1;5;第三種住宅區
中華民國;財政部國有財產署;信義區;三興段三小段;05860001;1;1;1;1;第三種住宅區
中華民國;國防部軍備局;信義區;永春段三小段;00010006;146;1;1;146;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00010007;4;1;1;4;第二種住宅區
中華民國;國防部軍備局;信義區;永春段三小段;00010035;5;1;1;5;第二種住宅區
中華民國;國防部軍備局;信義區;永春段三小段;00150002;47;1;1;47;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00150006;67;1;1;67;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00150009;2;1;1;2;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00170008;17;1;1;17;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00170009;10;1;1;10;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00170032;25;1;1;25;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00170035;43;1;1;43;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00170036;105;1;1;105;第二種住宅區
中華民國;國防部軍備局;信義區;永春段三小段;00170067;2;1;1;2;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00170068;21;1;1;21;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00170069;5;1;1;5;第二種住宅區
中華民國;國防部軍備局;信義區;永春段三小段;00170070;308;1;1;308;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00210000;89;1;1;89;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00210001;9;1;1;9;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00210003;17;1;1;17;第二種住宅區
中華民國;財政部國有財產署;信義區;永春段三小段;00210004;4;1;1;4;第二種住宅區
